"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Tunisia","TUN","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8522477077851","","","","","54.0881080712426","","","","","46.0706654804032","","","","","29.5905257235759","","","","","41.5793663305012","27.5301469392753","20.0639998807775","42.4337373882219","33.3736272469654","52.250520986808","77.5389871393223","76.9575511780133","","","","","","",
"Turkiye","TUR","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0800392009571","","","","","87.0942252436107","","","","","86.9600632473711","","","","","82.9000362845939","","","","","89.1665895224751","82.7803064014342","84.2059011002366","86.2926668046303","88.8538151258146","91.6331246579714","91.0932949763815","91.57567005142","","","","","","",
"Tuvalu","TUV","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7071481072095","","","","","15.3586095995048","","","","","16.6453579689054","","","","","13.5724766970722","","","","","11.6653966511462","16.5031731760765","22.6361662747326","26.2572062742919","17.376009983868","15.1986322026472","19.3712472268431","19.2886889322296","","","","","","",
"Uganda","UGA","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8552180058423","","","","","99.8010994012019","","","","","99.0824692033599","","","","","98.4440445653184","","","","","99.878414659033","99.9837076837724","100","99.9796669849281","100","100","100","100","","","","","","",
"Ukraine","UKR","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.34009283483862","","","","","0.503064505938877","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"Upper middle income","UMC","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"United States","USA","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00165738402471138","","","","","0.00178113858303464","","","","","0.0480812007024767","","","","","0.0501378437072209","","","","","0.0525020167761014","0.0529649149912825","0.0533978423912451","0.0537820740773465","0.016386108728117","0.0515474597732268","0.0164458492829311","0.0164350247258471","","","","","","",
"Uzbekistan","UZB","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7165145127554","","","","","50.5988292151266","","","","","37.2376447337828","","","","","35.1094239810093","","","","","37.0252404687667","44.6905658173535","29.9218701595189","28.10974644396","20.225481910192","24.3175492956872","17.8825416073486","17.9793092270296","","","","","","",
"St. Vincent and the Grenadines","VCT","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"Venezuela, RB","VEN","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"British Virgin Islands","VGB","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"Viet Nam","VNM","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.580714228705","","","","","47.3582247167582","","","","","48.9942700973729","","","","","53.6350025288087","","","","","57.9348231878541","53.3496478108173","48.9323991517399","47.8044991251803","45.5833661639792","40.8572900114926","34.4147952204356","34.4767649485274","","","","","","",
"Vanuatu","VUT","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"World","WLD","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
"Kosovo","XKX","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","100","","","","","100","","","","","100","","","","","100","100","100","100","100","100","100","100","","","","","","",
"South Africa","ZAF","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3408877483776","","","","","13.8994524563906","","","","","16.9741257460006","","","","","15.5548206068401","","","","","20.049019220481","18.1639891020705","18.85184427287","16.8829799116276","16.4392204221895","12.8280950114367","6.15841859356653","6.23623457005759","","","","","","",
"Zambia","ZMB","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5365470185392","","","","","0.929522190398335","","","","","0.796000879472158","","","","","0.050626694387923","","","","","0.00341583459493315","0.00493617975558805","0.02959952902577","0.091259003691102","0.00642573744795709","0.0421709078359255","0.00334082970782081","0.00528204094669695","","","","","","",
"Zimbabwe","ZWE","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","","","",
